	CUSTOM.date [local]	CUSTOM.updateTime [local]	OSD.flyTime	OSD.flyTime [s]	OSD.latitude	OSD.longitude	OSD.height [ft]	OSD.pitch	OSD.roll	OSD.yaw	OSD.yaw [360]	GIMBAL.mode	GIMBAL.pitch	GIMBAL.roll	GIMBAL.yaw	GIMBAL.yaw [360]	DETAILS.videoTime [s]
0	3/1/2024	7:43:28.59 AM	1m 41.4s	101.4	-2.53697576690511	-44.2792379037978	0	3.9	1.3	-52.1	307.9	Free	0	0	0	0	30
1	3/1/2024	7:43:28.69 AM	1m 41.5s	101.5	-2.53697577046641	-44.2792379196194	0	3.9	1.3	-52.1	307.9	Free	0	0	0	0	30
2	3/1/2024	7:43:28.79 AM	1m 41.6s	101.6	-2.53697578542001	-44.2792379370531	0	3.9	1.3	-52.1	307.9	Free	0	0	0	0	30
3	3/1/2024	7:43:28.90 AM	1m 41.7s	101.7	-2.5369758154074	-44.2792379704328	0	3.9	1.3	-52.1	307.9	Follow Yaw	0	0	-56	304	30
4	3/1/2024	7:43:29.00 AM	1m 41.8s	101.8	-2.53697584573808	-44.279238009142	0	3.8	1.3	-52.2	307.8	Follow Yaw	0	0	-56	304	30
5	3/1/2024	7:43:29.10 AM	1m 41.9s	101.9	-2.53697586262454	-44.279238053078	0	3.8	1.3	-52.2	307.8	Follow Yaw	0	0	-55.9	304.1	30
6	3/1/2024	7:43:29.20 AM	1m 42.0s	102.0	-2.53697587656463	-44.2792380889188	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-55.9	304.1	30
7	3/1/2024	7:43:29.30 AM	1m 42.1s	102.1	-2.53697588392123	-44.279238111337	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-55.9	304.1	30
8	3/1/2024	7:43:29.41 AM	1m 42.2s	102.2	-2.5369758860153	-44.2792381361605	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-55.9	304.1	30
9	3/1/2024	7:43:29.51 AM	1m 42.3s	102.3	-2.53697588694402	-44.279238173815	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-55.9	304.1	30
10	3/1/2024	7:43:29.61 AM	1m 42.4s	102.4	-2.53697588356276	-44.2792382157486	0	3.7	1.3	-52.1	307.9	Follow Yaw	0	0	-55.9	304.1	30
11	3/1/2024	7:43:29.72 AM	1m 42.5s	102.5	-2.53697588192882	-44.279238262746	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-55.9	304.1	30
12	3/1/2024	7:43:29.82 AM	1m 42.6s	102.6	-2.53697587632321	-44.2792382997466	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-55.9	304.1	30
13	3/1/2024	7:43:29.92 AM	1m 42.7s	102.7	-2.53697587371526	-44.2792383219997	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-54.6	305.4	30
14	3/1/2024	7:43:30.03 AM	1m 42.8s	102.8	-2.53697586780044	-44.279238344733	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-53.6	306.4	30
15	3/1/2024	7:43:30.13 AM	1m 42.9s	102.9	-2.53697586464717	-44.2792383798878	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-53.2	306.8	30
16	3/1/2024	7:43:30.23 AM	1m 43.0s	103.0	-2.53697585937426	-44.2792383913316	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.9	307.1	30
17	3/1/2024	7:43:30.34 AM	1m 43.1s	103.1	-2.53697585645701	-44.2792383748626	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.8	307.2	30
18	3/1/2024	7:43:30.44 AM	1m 43.2s	103.2	-2.53697585131866	-44.2792383552164	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.7	307.3	30
19	3/1/2024	7:43:30.54 AM	1m 43.3s	103.3	-2.53697584807276	-44.2792383688213	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.7	307.3	30
20	3/1/2024	7:43:30.54 AM	1m 43.4s	103.4	-2.53697584338427	-44.2792383744639	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.6	307.4	30
21	3/1/2024	7:43:30.65 AM	1m 43.5s	103.5	-2.53697584053174	-44.2792383794483	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.6	307.4	30
22	3/1/2024	7:43:30.75 AM	1m 43.6s	103.6	-2.53697583695924	-44.2792383751134	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.6	307.4	30
23	3/1/2024	7:43:30.86 AM	1m 43.7s	103.7	-2.53697583440869	-44.2792383737928	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.5	307.5	30
24	3/1/2024	7:43:30.96 AM	1m 43.8s	103.8	-2.53697583121786	-44.2792383634231	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.5	307.5	30
25	3/1/2024	7:43:31.07 AM	1m 43.9s	103.9	-2.53697582880369	-44.2792383582028	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.5	307.5	30
26	3/1/2024	7:43:31.17 AM	1m 44.0s	104.0	-2.53697582686268	-44.279238345254	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.5	307.5	30
27	3/1/2024	7:43:31.27 AM	1m 44.1s	104.1	-2.53697582540085	-44.2792383397936	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.5	307.5	30
28	3/1/2024	7:43:31.38 AM	1m 44.2s	104.2	-2.53697582457126	-44.279238329486	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.5	307.5	30
29	3/1/2024	7:43:31.48 AM	1m 44.3s	104.3	-2.53697582367389	-44.2792383244051	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.5	307.5	30
30	3/1/2024	7:43:31.58 AM	1m 44.4s	104.4	-2.53697582351216	-44.2792383151651	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
31	3/1/2024	7:43:31.69 AM	1m 44.5s	104.5	-2.53697582335522	-44.2792383108453	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
32	3/1/2024	7:43:31.79 AM	1m 44.6s	104.6	-2.53697582396263	-44.2792383037942	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
33	3/1/2024	7:43:31.89 AM	1m 44.7s	104.7	-2.53697582387174	-44.2792383009128	0	3.8	1.3	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
34	3/1/2024	7:43:32.00 AM	1m 44.8s	104.8	-2.53697582407275	-44.2792382963207	0	3.7	1.3	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
35	3/1/2024	7:43:32.10 AM	1m 44.9s	104.9	-2.53697582303818	-44.2792382960184	-0.3	3.2	1.2	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
36	3/1/2024	7:43:32.20 AM	1m 45.0s	105.0	-2.53697582138541	-44.2792382966873	-0.3	1.7	1	-52	308	Follow Yaw	0	0	-52.4	307.6	30
37	3/1/2024	7:43:32.30 AM	1m 45.1s	105.1	-2.53697581456478	-44.2792383024157	-0.3	-0.1	-0.1	-52	308	Follow Yaw	0	0	-52.4	307.6	30
38	3/1/2024	7:43:32.40 AM	1m 45.2s	105.2	-2.53697580829832	-44.279238308457	-0.3	-0.9	-0.8	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
39	3/1/2024	7:43:32.51 AM	1m 45.3s	105.3	-2.53697581443145	-44.2792383283433	0	-0.5	-0.1	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
40	3/1/2024	7:43:32.61 AM	1m 45.4s	105.4	-2.53697584565859	-44.2792383341853	0	0.1	0.5	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
41	3/1/2024	7:43:32.72 AM	1m 45.5s	105.5	-2.53697589414684	-44.2792383133407	0	0.3	1.2	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
42	3/1/2024	7:43:32.82 AM	1m 45.6s	105.6	-2.53697593498007	-44.2792382416934	0	0.3	1.2	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
43	3/1/2024	7:43:32.92 AM	1m 45.7s	105.7	-2.53697593792786	-44.2792381415802	0.3	0	0.2	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
44	3/1/2024	7:43:33.03 AM	1m 45.8s	105.8	-2.53697593114976	-44.2792379931747	0.6	-0.3	-0.1	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
45	3/1/2024	7:43:33.13 AM	1m 45.9s	105.9	-2.53697591062048	-44.2792378418407	0.6	-0.9	-0.6	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
46	3/1/2024	7:43:33.23 AM	1m 46.0s	106.0	-2.53697587475767	-44.2792376873981	0.6	-1.2	-1.1	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
47	3/1/2024	7:43:33.33 AM	1m 46.1s	106.1	-2.53697582765706	-44.2792375933905	0.9	-1.2	-1	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
48	3/1/2024	7:43:33.44 AM	1m 46.2s	106.2	-2.53697578091726	-44.2792375499434	0.9	-1	-0.7	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
49	3/1/2024	7:43:33.54 AM	1m 46.3s	106.3	-2.53697574705295	-44.2792375793741	1.3	-0.6	-0.6	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
50	3/1/2024	7:43:33.64 AM	1m 46.4s	106.4	-2.53697571926376	-44.2792376266158	1.6	-0.1	-0.5	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
51	3/1/2024	7:43:33.75 AM	1m 46.5s	106.5	-2.53697570159178	-44.279237637155	2.2	0	-0.4	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
52	3/1/2024	7:43:33.85 AM	1m 46.6s	106.6	-2.53697569666757	-44.2792376669115	2.9	-0.2	-0.9	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
53	3/1/2024	7:43:33.85 AM	1m 46.7s	106.7	-2.5369756944653	-44.2792377013288	3.9	-0.1	-1.6	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
54	3/1/2024	7:43:33.95 AM	1m 46.8s	106.8	-2.53697571412612	-44.2792377560783	4.9	0.2	-1.5	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
55	3/1/2024	7:43:34.05 AM	1m 46.9s	106.9	-2.53697574513892	-44.2792377963869	5.5	0.4	-1.2	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
56	3/1/2024	7:43:34.16 AM	1m 47.0s	107.0	-2.5369757936178	-44.2792378395468	6.5	0.5	-1.1	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
57	3/1/2024	7:43:34.26 AM	1m 47.1s	107.1	-2.53697583870697	-44.2792378639351	7.2	0.3	-1	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
58	3/1/2024	7:43:34.36 AM	1m 47.2s	107.2	-2.53697588856341	-44.2792378709584	7.8	0.1	-1	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
59	3/1/2024	7:43:34.47 AM	1m 47.3s	107.3	-2.53697592523862	-44.2792378494771	8.2	0	-1	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
60	3/1/2024	7:43:34.57 AM	1m 47.4s	107.4	-2.53697596670399	-44.2792378194675	8.5	0.1	-1	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
61	3/1/2024	7:43:34.67 AM	1m 47.5s	107.5	-2.5369760142341	-44.2792377999671	8.8	0.3	-0.5	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
62	3/1/2024	7:43:34.78 AM	1m 47.6s	107.6	-2.53697606938848	-44.2792377940244	8.8	0	-0.3	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
63	3/1/2024	7:43:34.88 AM	1m 47.7s	107.7	-2.53697611711329	-44.2792378281801	8.5	-0.3	-0.5	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
64	3/1/2024	7:43:34.98 AM	1m 47.8s	107.8	-2.53697616149398	-44.2792378460769	8.5	-0.6	-0.7	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
65	3/1/2024	7:43:35.08 AM	1m 47.9s	107.9	-2.5369761979122	-44.279237817611	8.2	-0.4	-0.6	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
66	3/1/2024	7:43:35.19 AM	1m 48.0s	108.0	-2.53697622116791	-44.2792378201021	8.2	-0.4	-0.4	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
67	3/1/2024	7:43:35.29 AM	1m 48.1s	108.1	-2.53697622180015	-44.2792378785948	8.2	-0.3	-0.6	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
68	3/1/2024	7:43:35.40 AM	1m 48.2s	108.2	-2.53697620749824	-44.2792379493759	8.2	-0.3	-0.6	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
69	3/1/2024	7:43:35.50 AM	1m 48.3s	108.3	-2.5369761870917	-44.2792380055961	8.5	-0.1	-0.5	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
70	3/1/2024	7:43:35.60 AM	1m 48.4s	108.4	-2.5369761535144	-44.279238090278	8.5	0.1	-0.3	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
71	3/1/2024	7:43:35.70 AM	1m 48.5s	108.5	-2.53697611868677	-44.2792381916003	8.5	0.3	-0.5	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
72	3/1/2024	7:43:35.81 AM	1m 48.6s	108.6	-2.53697605338637	-44.2792383004112	8.8	0.5	-1	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
73	3/1/2024	7:43:35.91 AM	1m 48.7s	108.7	-2.53697596749195	-44.2792383853417	8.8	0.4	-1.1	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
74	3/1/2024	7:43:36.01 AM	1m 48.8s	108.8	-2.53697587197242	-44.2792384734366	8.8	0.3	-1	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
75	3/1/2024	7:43:36.12 AM	1m 48.9s	108.9	-2.53697580099791	-44.2792385511853	8.8	0.4	-0.7	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
76	3/1/2024	7:43:36.22 AM	1m 49.0s	109.0	-2.53697572392111	-44.2792386262906	8.8	0.5	-0.7	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
77	3/1/2024	7:43:36.32 AM	1m 49.1s	109.1	-2.53697566215881	-44.2792386941432	8.8	0.7	-0.8	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
78	3/1/2024	7:43:36.43 AM	1m 49.2s	109.2	-2.53697561139583	-44.2792387379098	8.8	0.8	-0.8	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
79	3/1/2024	7:43:36.53 AM	1m 49.3s	109.3	-2.53697558651504	-44.27923876611	8.8	0.7	-1	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
80	3/1/2024	7:43:36.63 AM	1m 49.4s	109.4	-2.53697556628752	-44.2792387702326	8.8	0.7	-0.8	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
81	3/1/2024	7:43:36.74 AM	1m 49.5s	109.5	-2.53697554344056	-44.2792387731461	8.8	0.7	-0.6	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
82	3/1/2024	7:43:36.84 AM	1m 49.6s	109.6	-2.53697553394337	-44.2792387614471	8.8	0.9	-0.4	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
83	3/1/2024	7:43:36.94 AM	1m 49.7s	109.7	-2.53697553573415	-44.2792387757037	8.8	0.8	-0.5	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
84	3/1/2024	7:43:37.04 AM	1m 49.8s	109.8	-2.53697553697594	-44.2792387788423	8.8	0.9	-0.5	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
85	3/1/2024	7:43:37.04 AM	1m 49.9s	109.9	-2.53697552220076	-44.2792387949018	8.8	0.8	-0.4	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
86	3/1/2024	7:43:37.25 AM	1m 50.0s	110.0	-2.53697551353846	-44.279238806127	8.8	0.7	-0.1	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
87	3/1/2024	7:43:37.25 AM	1m 50.1s	110.1	-2.53697551022132	-44.2792388241095	8.8	0.7	-0.1	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
88	3/1/2024	7:43:37.35 AM	1m 50.2s	110.2	-2.53697550354276	-44.2792388423301	8.8	0.7	-0.4	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
89	3/1/2024	7:43:37.46 AM	1m 50.3s	110.3	-2.53697549373403	-44.2792388649605	8.8	0.7	-0.5	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
90	3/1/2024	7:43:37.56 AM	1m 50.4s	110.4	-2.53697547454343	-44.2792388979714	8.8	0.7	-0.4	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
91	3/1/2024	7:43:37.66 AM	1m 50.5s	110.5	-2.53697543876112	-44.2792389314433	8.8	0.4	-0.2	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
92	3/1/2024	7:43:37.77 AM	1m 50.6s	110.6	-2.53697539721031	-44.2792389576646	8.5	0.5	-0.3	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
93	3/1/2024	7:43:37.87 AM	1m 50.7s	110.7	-2.53697536471608	-44.2792389598342	8.5	0.5	-0.6	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
94	3/1/2024	7:43:37.98 AM	1m 50.8s	110.8	-2.53697533084923	-44.279238971546	8.5	0.5	-0.8	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
95	3/1/2024	7:43:38.08 AM	1m 50.9s	110.9	-2.53697529616281	-44.27923899563	8.5	0.5	-1	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
96	3/1/2024	7:43:38.18 AM	1m 51.0s	111.0	-2.53697525487382	-44.2792390278477	8.5	0.5	-1.2	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
97	3/1/2024	7:43:38.29 AM	1m 51.1s	111.1	-2.53697520133099	-44.2792390530657	8.5	0.8	-1	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
98	3/1/2024	7:43:38.39 AM	1m 51.2s	111.2	-2.53697516154153	-44.279239090851	8.5	0.6	-1.3	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
99	3/1/2024	7:43:38.49 AM	1m 51.3s	111.3	-2.53697514073256	-44.2792391368857	8.5	0.7	-1.1	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
100	3/1/2024	7:43:38.60 AM	1m 51.4s	111.4	-2.5369751234446	-44.2792391933803	8.5	0.9	-1.3	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
101	3/1/2024	7:43:38.70 AM	1m 51.5s	111.5	-2.53697509600486	-44.2792392412245	8.5	0.9	-1.4	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
102	3/1/2024	7:43:38.80 AM	1m 51.6s	111.6	-2.53697507708101	-44.2792392868091	8.5	0.7	-1.5	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
103	3/1/2024	7:43:38.91 AM	1m 51.7s	111.7	-2.53697505574321	-44.2792393123122	8.5	0.6	-1.4	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
104	3/1/2024	7:43:39.01 AM	1m 51.8s	111.8	-2.53697504610058	-44.2792393542051	8.5	0.6	-1.1	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
105	3/1/2024	7:43:39.11 AM	1m 51.9s	111.9	-2.53697504407983	-44.2792394056188	8.5	0.6	-1.3	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
106	3/1/2024	7:43:39.21 AM	1m 52.0s	112.0	-2.53697505166116	-44.2792394661074	8.5	0.6	-1.2	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
107	3/1/2024	7:43:39.32 AM	1m 52.1s	112.1	-2.5369750589891	-44.2792395292179	8.5	0.7	-1.2	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
108	3/1/2024	7:43:39.42 AM	1m 52.2s	112.2	-2.53697507565943	-44.2792395895607	8.5	0.8	-1	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
109	3/1/2024	7:43:39.52 AM	1m 52.3s	112.3	-2.53697508933796	-44.279239627869	8.5	1	-0.8	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
110	3/1/2024	7:43:39.63 AM	1m 52.4s	112.4	-2.53697510954486	-44.2792396602968	8.5	0.7	-0.9	-52.6	307.4	Follow Yaw	0	0	-52.4	307.6	30
111	3/1/2024	7:43:39.73 AM	1m 52.5s	112.5	-2.53697512416488	-44.2792397004424	8.5	0.8	-0.9	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
112	3/1/2024	7:43:39.83 AM	1m 52.6s	112.6	-2.53697515649723	-44.2792397416793	8.5	0.7	-0.6	-52.6	307.4	Follow Yaw	0	0	-52.4	307.6	30
113	3/1/2024	7:43:39.94 AM	1m 52.7s	112.7	-2.53697519910404	-44.2792397880528	8.5	0.6	-0.6	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
114	3/1/2024	7:43:40.04 AM	1m 52.8s	112.8	-2.53697524262634	-44.2792398381008	8.5	0.7	-0.6	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
115	3/1/2024	7:43:40.14 AM	1m 52.9s	112.9	-2.53697526654773	-44.2792398940273	8.5	0.8	-0.6	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
116	3/1/2024	7:43:40.24 AM	1m 53.0s	113.0	-2.53697530071676	-44.2792399540721	8.5	0.9	-0.2	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
117	3/1/2024	7:43:40.24 AM	1m 53.1s	113.1	-2.53697533634263	-44.2792400135145	8.5	1	-0.1	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
118	3/1/2024	7:43:40.35 AM	1m 53.2s	113.2	-2.53697536449217	-44.2792400679875	8.5	1.2	0	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
119	3/1/2024	7:43:40.45 AM	1m 53.3s	113.3	-2.53697536967337	-44.2792401126266	8.5	1.2	-0.3	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
120	3/1/2024	7:43:40.55 AM	1m 53.4s	113.4	-2.53697536799047	-44.2792401467587	8.5	1	-0.3	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
121	3/1/2024	7:43:40.65 AM	1m 53.5s	113.5	-2.53697535849028	-44.2792401756428	8.5	1	-0.5	-52.4	307.6	Follow Yaw	0	0	-52.4	307.6	30
122	3/1/2024	7:43:40.76 AM	1m 53.6s	113.6	-2.53697534179344	-44.2792402035577	8.5	1	-0.7	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
123	3/1/2024	7:43:40.86 AM	1m 53.7s	113.7	-2.53697532411485	-44.2792402365601	8.5	1.2	-0.6	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
124	3/1/2024	7:43:40.96 AM	1m 53.8s	113.8	-2.53697530409059	-44.2792402609635	8.5	1.2	-0.4	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
125	3/1/2024	7:43:41.06 AM	1m 53.9s	113.9	-2.53697528552475	-44.2792402690951	8.5	0.8	0.3	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
126	3/1/2024	7:43:41.17 AM	1m 54.0s	114.0	-2.53697524244416	-44.2792402544655	8.8	0.6	-0.3	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
127	3/1/2024	7:43:41.27 AM	1m 54.1s	114.1	-2.53697517478333	-44.2792402358055	9.1	0.9	-0.9	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
128	3/1/2024	7:43:41.37 AM	1m 54.2s	114.2	-2.53697512008242	-44.2792402285357	9.5	1.5	-0.9	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
129	3/1/2024	7:43:41.48 AM	1m 54.3s	114.3	-2.53697510233177	-44.2792402375313	10.1	2.2	-0.9	-52.7	307.3	Follow Yaw	0	0	-52.4	307.6	30
130	3/1/2024	7:43:41.58 AM	1m 54.4s	114.4	-2.53697511139101	-44.2792402101394	11.1	1.7	-0.8	-52.7	307.3	Follow Yaw	0	0	-52.4	307.6	30
131	3/1/2024	7:43:41.69 AM	1m 54.5s	114.5	-2.53697513518654	-44.2792401446663	12.1	1.5	-1	-52.9	307.1	Follow Yaw	0	0	-52.4	307.6	30
132	3/1/2024	7:43:41.79 AM	1m 54.6s	114.6	-2.53697519917666	-44.2792400542476	13.1	0.7	-1.5	-52.6	307.4	Follow Yaw	0	0	-52.4	307.6	30
133	3/1/2024	7:43:41.89 AM	1m 54.7s	114.7	-2.53697529087057	-44.279239962416	14.4	0.2	-0.2	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
134	3/1/2024	7:43:42.00 AM	1m 54.8s	114.8	-2.53697536698959	-44.2792398576613	15.4	0.7	-2	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
135	3/1/2024	7:43:42.10 AM	1m 54.9s	114.9	-2.53697540644292	-44.2792397531339	16.4	0.8	-2.4	-52.6	307.4	Follow Yaw	0	0	-52.4	307.6	30
136	3/1/2024	7:43:42.20 AM	1m 55.0s	115.0	-2.53697547318887	-44.2792396679568	17.3	0.4	-2	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
137	3/1/2024	7:43:42.31 AM	1m 55.1s	115.1	-2.53697556948121	-44.2792396309819	18.0	0	-1.5	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
138	3/1/2024	7:43:42.41 AM	1m 55.2s	115.2	-2.53697567083841	-44.279239621236	18.7	-0.3	-1.3	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
139	3/1/2024	7:43:42.52 AM	1m 55.3s	115.3	-2.53697575654657	-44.2792396263362	19.0	-0.6	-1.8	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
140	3/1/2024	7:43:42.62 AM	1m 55.4s	115.4	-2.53697584927567	-44.2792396563243	19.3	-0.8	-1.7	-52.5	307.5	Follow Yaw	0	0	-52.4	307.6	30
141	3/1/2024	7:43:42.72 AM	1m 55.5s	115.5	-2.53697594784956	-44.2792396862631	19.3	-0.8	-1.6	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
142	3/1/2024	7:43:42.83 AM	1m 55.6s	115.6	-2.53697606163474	-44.2792397194905	19.6	-0.8	-1.2	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
143	3/1/2024	7:43:42.93 AM	1m 55.7s	115.7	-2.53697617847937	-44.2792397225005	19.6	-0.8	-1.1	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
144	3/1/2024	7:43:43.03 AM	1m 55.8s	115.8	-2.53697629274545	-44.2792397646978	19.3	-0.3	-0.5	-52.3	307.7	Follow Yaw	0	0	-52.4	307.6	30
145	3/1/2024	7:43:43.13 AM	1m 55.9s	115.9	-2.53697637561452	-44.2792398610786	19.3	-0.1	-1.5	-52.1	307.9	Follow Yaw	0	0	-52.4	307.6	30
146	3/1/2024	7:43:43.24 AM	1m 56.0s	116.0	-2.53697646054337	-44.2792400043817	19.3	0.4	-1.4	-52.2	307.8	Follow Yaw	0	0	-52.4	307.6	30
